376	225	487
377	225	411
378	225	288
379	225	647
380	225	593
381	225	496
382	225	361
383	225	390
384	225	582
385	225	695
386	225	520
387	225	447
388	225	436
389	225	490
390	225	459
391	215	659
392	225	477
393	225	526
394	225	481
395	225	514
396	225	465
397	225	554
398	225	456
399	225	340
400	225	417
401	225	439
402	225	585
403	225	431
404	225	521
405	225	512
406	225	494
407	225	370
408	225	810
409	225	589
410	225	507
411	225	643
412	225	615
413	225	426
414	225	322
415	225	423
416	225	630
417	225	518
418	225	607
419	225	942
420	225	461
421	225	491
422	225	403
423	225	537
424	225	621
425	225	326
426	225	407
427	225	548
428	225	619
429	225	432
430	225	416
431	225	377
432	225	414
433	225	448
434	225	424
435	225	498
436	225	510
437	225	483
438	225	684
439	225	332
440	225	490
441	225	460
442	225	399
443	225	595
444	225	656
445	225	432
446	225	615
447	225	361
448	225	500
449	225	677
450	225	596
451	225	452
452	225	466
453	225	403
454	225	417
455	225	360
456	225	450
457	225	599
458	225	649
459	225	692
460	225	564
461	225	547
462	225	478
463	225	536
464	225	392
465	225	381
466	225	493
467	225	444
468	225	503
469	225	396
470	225	411
471	225	469
472	225	422
473	225	678
474	225	478
475	225	482
476	225	513
477	225	430
478	225	678
479	225	511
480	225	524
481	225	418
482	215	477
483	215	437
484	215	463
485	215	449
486	215	569
487	215	338
488	215	496
489	215	424
490	215	448
491	215	550
492	215	589
493	215	427
494	215	374
495	215	435
496	215	533
497	215	495
498	215	338
499	215	419
500	215	352
501	215	411
502	215	364
503	215	538
504	181	383
505	181	490
506	181	448
507	181	373
508	181	432
509	181	525
510	181	645
511	181	551
512	181	412
513	181	384
514	181	478
515	181	406
516	181	378
517	181	695
518	181	646
519	181	343
520	181	446
521	181	694
522	181	436
523	181	367
524	181	477
525	181	384
526	181	467
527	181	651
528	181	655
529	181	330
530	181	565
531	181	374
532	181	404
533	181	550
534	181	570
535	181	473
536	181	435
537	181	597
538	131	464
539	131	371
540	131	393
541	130	447
542	130	524
543	130	325
544	130	349
545	130	494
546	130	514
547	130	387
548	130	388
549	130	297
550	130	410
551	130	400
552	130	260
553	129	453
554	129	488
555	129	443
556	129	620
557	130	353
558	130	357
559	130	357
560	130	598
561	130	319
562	130	477
563	130	413
564	130	403
565	130	716
566	130	330
567	130	226
568	130	467
569	130	448
570	130	572
571	130	284
572	130	430
573	130	494
574	130	554
575	130	391
576	130	341
577	130	400
578	130	359
579	130	413
580	130	296
581	130	263
582	130	291
583	80	314
584	80	411
585	130	490
586	130	359
587	130	344
588	130	329
589	130	291
590	130	564
591	130	477
592	130	682
593	130	502
594	130	347
595	130	565
596	130	781
597	130	355
598	130	401
599	130	426
600	130	407
601	130	370
602	130	372
603	130	419
604	130	482
605	130	737
606	130	433
607	130	430
608	130	522
609	130	330
610	130	444
611	130	263
612	130	436
613	130	374
614	130	447
615	130	347
616	130	412
617	130	443
618	130	545
619	130	419
620	130	347
621	130	274
622	130	320
623	130	461
624	130	454
625	130	328
626	130	570
627	130	371
628	130	309
629	130	370
630	117	323
631	117	379
632	117	385
633	117	473
634	117	380
635	130	519
636	130	332
637	130	394
638	130	446
639	130	524
640	130	206
641	130	354
642	130	364
643	130	348
644	130	294
645	130	600
646	130	453
647	130	328
648	130	427
649	130	370
650	130	224
651	130	452
652	130	280
653	130	394
654	130	699
655	130	518
656	130	617
657	130	292
658	130	320
659	130	520
660	130	319
661	130	336
662	130	334
663	130	357
664	130	355
665	130	409
666	130	316
667	130	587
668	130	341
669	130	483
670	130	645
671	130	328
672	130	426
673	130	631
674	80	419
675	130	681
676	130	646
677	130	289
678	130	396
679	130	205
680	130	424
681	130	438
682	130	449
683	130	576
684	130	514
685	130	568
686	130	432
687	130	258
688	130	380
689	105	356
690	105	310
691	105	371
692	105	487
693	105	433
694	105	364
695	105	514
696	105	429
697	105	543
698	105	547
699	105	329
700	105	766
701	105	426
702	105	372
703	105	273
704	105	374
705	105	359
706	105	245
707	65	534
708	65	512
709	65	338
710	65	267
711	105	437
712	105	432
713	105	380
714	105	594
715	105	282
716	105	401
717	105	376
718	105	300
719	105	314
720	105	419
721	105	411
722	105	419
723	105	451
724	105	460
725	105	329
726	105	230
727	105	304
728	105	412
729	105	328
730	105	197
731	105	624
732	105	450
733	105	418
734	105	275
735	105	317
736	105	353
737	105	412
738	105	786
739	105	446
740	105	580
741	105	472
742	105	354
743	105	371
744	105	395
745	105	436
746	105	912
747	105	307
748	105	435
749	105	738
750	105	433
751	105	584
752	105	375
753	105	285
754	105	383
755	105	397
756	105	385
757	105	341
758	105	245
759	105	150
760	105	431
761	105	405
762	105	392
763	105	219
764	105	333
765	105	617
766	105	349
767	105	570
768	105	266
769	105	228
770	105	353
771	105	390
772	105	357
773	105	428
774	105	318
775	105	374
776	105	321
777	105	379
778	105	330
779	105	264
780	105	379
781	105	536
782	105	576
783	105	471
784	105	572
785	105	222
786	105	353
787	105	361
788	105	733
789	105	429
790	104	354
791	104	266
792	104	340
793	104	375
794	104	487
795	104	290
796	104	391
797	104	498
798	104	350
799	104	259
800	104	250
801	104	282
802	54	325
803	104	339
804	104	303
805	104	390
806	104	327
807	104	214
808	104	296
809	104	339
810	104	407
811	104	632
812	104	277
813	104	425
814	104	377
815	104	377
816	104	343
817	104	510
818	104	333
819	104	425
820	104	428
821	63	341
822	63	453
823	63	322
824	54	322
825	54	311
826	54	467
827	54	171
828	54	362
829	54	380
830	54	428
831	54	396
832	54	390
833	54	371
834	54	188
835	54	297
836	54	177
837	54	313
838	54	302
839	54	403
840	54	482
841	54	247
842	54	299
843	54	354
844	54	182
845	54	360
846	54	555
847	54	157
848	54	407
849	54	415
850	54	500
851	54	228
852	54	393
853	54	195
854	54	222
855	54	341
856	54	289
857	54	333
858	54	241
859	54	205
860	54	167
861	54	433
862	54	397
863	54	307
864	54	464
865	54	274
866	54	302
867	54	367
868	54	280
869	54	442
870	54	612
871	54	565
872	54	286
873	54	446
874	54	554
875	54	364
876	54	208
877	54	271
878	54	195
879	54	411
880	54	274
881	54	918
882	54	640
883	54	292
884	54	329
885	54	518
886	54	280
887	54	474
888	54	341
889	54	469
890	54	277
891	54	286
892	54	374
893	54	428
894	54	279
895	51	407
896	51	271
897	51	461
898	51	575
899	51	302
900	51	281
901	51	116
902	51	312
903	51	304
904	51	402
905	51	362
906	51	321
907	51	295
908	51	226
909	51	421
910	51	155
911	51	314
912	51	632
913	51	180
914	51	283
915	51	229
916	51	454
917	51	362
918	51	351
919	51	336
920	51	322
921	51	262
922	51	337
923	51	249
924	51	304
925	51	161
926	51	217
927	51	279
928	51	522
929	51	282
930	51	464
931	51	561
932	51	308
933	51	502
934	51	332
935	51	185
936	51	246
937	51	576
938	51	465
939	51	522
940	51	311
941	51	332
942	51	309
943	51	303
944	51	294
945	51	389
946	51	352
947	51	335
948	51	628
949	51	354
950	51	556
951	51	249
952	51	299
953	51	347
954	51	657
955	51	427
956	51	415
957	51	336
958	51	275
959	51	390
960	51	377
961	51	777
962	51	365
963	51	219
964	51	348
965	51	344
966	51	339
967	51	383
968	51	164
969	50	223
970	50	204
971	50	293
972	50	412
973	50	320
974	50	505
975	50	327
976	50	399
977	50	186
978	50	229
979	50	266
980	50	335
981	50	458
982	50	246
983	50	263
984	50	380
985	50	359
986	50	224
987	50	349
988	50	495
989	50	461
990	50	352
991	50	319
992	50	188
993	50	498
994	50	300
995	50	562
996	50	350
997	50	300
998	50	313
999	50	344
1000	50	515
1001	50	282
1002	50	659
1003	50	228
1004	50	485
1005	50	273
1006	50	258
1007	50	259
1008	50	366
1009	50	518
1010	50	281
1011	50	325
1012	50	306
1013	50	222
1014	50	571
1015	50	300
1016	50	382
1017	50	107
1018	50	262
1019	50	382
1020	50	224
1021	50	532
1022	50	272
1023	50	364
1024	50	470
1025	50	214
1026	50	322
1027	50	189
1028	50	389
1029	50	483
1030	50	228
1031	50	354
1032	50	312
1033	50	312
1034	50	293
1035	50	219
1036	50	198
1037	50	273
1038	50	304
1039	50	369
1040	50	263
1041	50	342
1042	50	320
1043	50	339
1044	50	344
1045	50	626
1046	50	366
1047	50	476
1048	50	282
1049	50	380
1050	50	322
1051	50	350
1052	50	283
1053	50	250
1054	50	232
1055	50	282
1056	50	255
1057	50	417
1058	50	764
1059	50	444
1060	50	177
1061	50	380
1062	50	246
1063	0	369
